,TEFF,J-H
36738,14952.562,0.24661881118267637
36739,12601.161,0.5233900692462914
36740,12363.558,0.2935473107546578
36741,18057.594,0.3401681277453932
36742,13535.004,0.2932546757161596
36743,13559.436000000003,0.35828379799425747
36744,11474.2295,0.3099319420680384
36745,17746.246,0.5201198316067455
36746,12994.783,0.1916974826157105
36747,15336.869,0.2536732665300363
36748,12555.343,0.30155945503711834
36749,12795.817,0.21822732591628835
36750,10957.005,-0.0815404791831984
36751,10948.649,-0.04332846069335794
36752,12194.942,-0.108714007616042
36753,11607.383999999998,-0.09805502867698657
36754,10878.737,-0.01598152184486601
36755,12673.717,-0.10700072884559653
36756,10114.082,-0.0287909340858441
36757,15423.614,-0.3240631413459756
36758,11009.267,-0.22964503860473684
36759,13379.982,-0.041841345310213995
36760,12624.798,-0.18364347386360258
36761,11182.315,0.037434776782987456
36762,12526.221,-0.14585209584236303
36763,13114.41,0.043970670700071324
36764,12675.147,-0.07169539546966419
36765,19460.328,-0.14711592841148402
36766,19517.998,-0.1276867175102243
36767,19642.09,-0.2297406892776479
36768,15850.033,-0.04821856594085894
36769,14761.682,-0.06429546070098624
36770,15154.114,0.002021504878999991
36771,14800.747,-0.11556613421440076
36772,9794.643,-0.03858207821845916
36773,11793.318,-0.09721384000778244
36774,10006.533,-0.27263880872726354
36775,12944.353,-0.0165974853038815
36776,10179.609,-0.10932392168045091
36777,10267.366,-0.07258699369430488
36778,9898.186,-0.1115239045619969
36779,13254.813,-0.13624980115890395
36780,11746.65,-0.031814977645874265
36781,12685.334,-0.09198148274421669
36782,15347.655,0.5228391329050055
36783,13091.413,-0.07305882990360502
36784,14016.56,0.4020056141614905
36785,15348.843,0.19304494738578803
36786,10981.089,-0.06547518122196117
36787,11413.151000000002,-0.1690519495010374
36788,15195.062,-0.03797920346260142
36789,9586.548,0.05481518948078268
36790,10071.762,-0.007073617458344117
36791,11189.815,0.07568564224243524
36792,12010.388,-0.14288407468795938
36793,10958.452,-0.2646077861785887
36794,12555.848,-0.1516975517272936
36795,12970.582,-0.22255645465850726
36796,10307.241,-0.25950307083129864
36797,13425.405,-0.1674590935707112
36798,12384.643,-0.23491808700561556
36799,12984.18,-0.17605319833755573
36800,13261.753,-0.06225931048393285
36801,9602.597,-0.05440569126605865
36802,10431.38,-0.007224267721175792
36803,18885.617,-0.10861322820186814
36804,9566.561,-0.012836830317974446
36805,13396.991000000002,0.004798474311828116
36806,9930.407,-0.019047939300538275
36807,12041.973,-0.19111619472503705
36808,13444.327,-0.053181611299514486
36809,11819.911,-0.08830346107482967
36810,15269.532,-0.1335092790126815
36811,12776.159,0.02546896505355889
36812,12941.864,-0.0662365398407001
36813,12827.483,-0.34654520082473805
36814,12380.391,-0.2679147996902458
36815,19438.783,-0.13596994972228948
36816,11971.319,-0.007936541557313603
36817,18023.545,-0.07870628499984811
36818,12608.731000000002,-0.08494054961204611
36819,19512.322,-0.12398089385032662
36820,18902.682,-0.11936608052253739
36821,19054.97,-0.09945602250099306
36822,15327.288,0.7983890728950485
36823,9739.601,-0.07654924392700302
36824,12806.907,-0.05266587305068704
36825,14262.587,-0.12569379878044273
36826,9762.943,-0.07170733618736236
36827,13347.62,-0.07274509215354996
36828,14929.161,-0.12440840196609493
36829,12567.171,-0.0576113390550006
36830,12470.697,0.22983855517208696
36831,12567.667,0.2614504385590539
36832,13601.021,-0.07037627506256072
36833,13869.459,0.35280225604772397
36834,13540.989,0.25463164190202825
36835,13570.258999999998,0.09671411313861533
36836,15375.136,0.5486826671883467
36837,12446.272,-0.09796672380715599
36838,15816.903,-0.12462635827064439
36839,12841.96,0.28992015959322615
36840,13281.533,-0.045564222529527854
36841,9939.421,0.22487463872134583
36842,11127.006,0.26044920689612816
36843,19066.303,0.32535509894788106
36844,11852.154,-0.0902917457819008
36845,9866.944,-0.0580648958683021
36846,9484.946,-0.06082240331172706
36847,19931.822,0.17181008791923524
36848,15006.158,0.041174963444468915
36849,10029.715,-0.01795940512418781
36850,12523.504,0.014771594762800433
36851,12666.748,-0.050519655108452355
36852,14487.545,-0.09495599162578472
36853,9823.414,-0.08657581019401306
36854,10877.021,-0.0840298764109626
36855,13022.151000000002,-0.05479880982637475
36856,15306.367,0.1122507082223887
36857,10935.774,-0.0691288881301908
36858,9704.569,-0.04339804029464567
36859,14972.104,-0.0903464611172673
36860,9630.305,0.020627020925282125
36861,13866.798,-0.06393418842554333
36862,12338.683,-0.06576178914308528
36863,11202.021,-0.0014075540900240213
36864,9741.599,-0.06752906423807126
36865,10695.129,0.004856665074825628
36866,10056.439,0.009339224815365199
36867,12695.247,-0.08811952739953988
36868,13543.023,-0.09230063909292241
36869,12543.108,-0.045527874886989395
36870,13511.005,0.19551061189174668
36871,13963.128,-0.08579720968008075
36872,12508.038,-0.14157186031341595
36873,12934.098,-0.08233270189166042
36874,10064.234,-0.08440371227264265
36875,11573.493,-0.019016319990157626
36876,9704.593,-0.013704434931277376
36877,14739.973,-0.08403612166643093
36878,11253.185,-0.0739387760758401
36879,9801.382,-0.052154178172349575
36880,18740.89,0.20129805546998902
36881,9724.985,-0.11717423576116737
36882,10183.9375,-0.08671555304527168
36883,9937.22,-0.05471441394090526
36884,12344.598,-0.0938883738517795
36885,12048.856000000002,-0.10994447809457775
36886,10128.402,-0.05402092576026796
36887,10647.201,-0.0861167448163016
36888,19591.316000000006,0.6947398691773436
36889,15169.373,0.432143668413163
36890,17814.49,0.4968417107164864
36891,12272.046,-0.06308074665069441
36892,11154.605,-0.01759560501575308
36893,10091.334,-0.026214191734791115
36894,10465.707,0.01484978523850522
36895,10068.8955,-0.06276519572734784
36896,10404.793,-0.027804347962140596
36897,12419.966,-0.045721472889184156
36898,9825.617,-0.044696681231259916
36899,15318.067,0.1194573186337955
36900,12714.63,-0.040485045492649974
36901,10065.837,-0.04760367479920369
36902,13723.423,-0.04657152947783594
36903,13550.993,0.2463000529110424
36904,12679.251,-0.06147416046261789
36905,14710.383999999998,-0.06096308621764024
36906,12906.936000000003,-0.04545777270197959
36907,10387.505,-0.11299822613596788
36908,10710.947,-0.06318547391891371
36909,13888.837,-0.07312144577503155
36910,15284.955,-0.07981182718276791
36911,9483.849,-0.010792705655097379
36912,10221.866,-0.04036208391189433
36913,12436.581,-0.04964055168628789
36914,12594.617,-0.03566142749786394
36915,10264.202,-0.061045154094694354
36916,12231.131,-0.11856685209274431
36917,12144.753,-0.07377150106430008
36918,14645.41,-0.10576501822471407
36919,11644.19,-0.004098685741421804
36920,14439.056,-0.07459578204155015
36921,12558.744,-0.03061603283882164
36922,11632.505,-0.11856676673889233
36923,10328.789,-0.09158587050437816
36924,12556.587,-0.04110629320144632
36925,10586.204,-0.17372259068489448
36926,9959.571,-0.09767757511138875
36927,12975.802,-0.08442873907089243
36928,12049.678999999998,-0.08824725008010859
36929,10163.901,-0.0442479486465448
36930,10749.953,-0.0839257503747941
36931,13658.451,-0.1210554658174523
36932,15612.097,-0.06292907142639059
36933,14258.124,-0.13901315963268246
36934,10402.781,-0.10702912139892895
36935,14839.323,-0.039852732181548944
36936,18015.969,-0.1561887184381483
36937,13647.2705,-0.10795801174640651
36938,13567.226,-0.06342860674857853
36939,11650.299,-0.07807462751865302
36940,12667.331,-0.09200662052631081
36941,12807.614,-0.107737390995025
36942,15314.614,-0.06186361527442763
36943,10165.9,-0.04482324242591851
36944,12661.821000000002,-0.06342451679706684
36945,13567.284,-0.04171327030658567
36946,15027.993,-0.1047364167571061
36947,13134.53,-0.09342993938922994
36948,9848.739,-0.0816526553630812
36949,12675.374,-0.05581401872634828
36950,10119.404,-0.10827929866314001
36951,12934.464,-0.062385306477546365
36952,9712.595,-0.034950787782671355
36953,12919.281,-0.08293686342239148
36954,10306.369,-0.07876564645767203
36955,13009.552,-0.048227063417435545
36956,15034.114,-0.06751452541351455
36957,10278.262,-0.05571568632125867
36958,11826.819,-0.025307291269303533
36959,11757.596,0.09134774434566495
36960,13349.878,-0.02219711327552787
36961,10095.101,-0.023549896538257897
36962,13313.106000000002,-0.04724235826730805
36963,9605.42,0.0017294095158586487
36964,10335.088,-0.040899455547332764
36965,9690.936,0.040045898020267146
36966,10361.474,-0.03641945236921451
36967,10103.374,-0.05614894092082956
36968,19682.377,0.3000111602544777
36969,12543.072,-0.04781050157546929
36970,13318.779,-0.06921233201026844
36971,15047.017,-0.06282195341587204
36972,11469.37,0.02051474648714091
36973,9918.554,0.09050150007009528
36974,13881.353,0.3279515393972403
36975,9554.439,-0.0380793543457969
36976,9514.205,0.01727231597900314
36977,14949.763,-0.05909924542904044
36978,19659.184,0.11784093201160317
36979,19101.691000000006,-0.07650260239839568
36980,14969.452,0.023391145408149683
36981,18074.775,0.5462488000392902
36982,11383.232,-0.01776151019334904
36983,18470.012,-0.024639119625092576
36984,13862.44,-0.13163230538368254
36985,14252.508999999998,-0.07870397591590894
36986,12049.847,-0.11204189181327706
36987,16875.646,-0.06004687237739503
36988,14256.415,-0.13463490366935638
36989,12678.32,0.0026341211795806174
36990,14903.167,-0.11539073252677845
36991,10498.582,-0.06572922253608837
36992,15052.09,-0.04276999115944058
36993,10159.885,-0.04200479781627564
36994,13068.857,-0.03193042284250147
36995,18114.268,-0.04628158873319599
36996,11584.761,0.1597341483235386
36997,9628.358,-0.07340425631403846
36998,9800.678,0.018843805313110806
36999,13920.18,0.2224089576005941
37000,12773.848999999998,-0.10413628351688509
37001,10371.342,-0.057260681152341064
37002,9661.526,-0.0636595377922049
37003,15232.64,-0.03476095235347998
37004,10762.136,-0.05029314553737585
37005,12327.226,-0.11265910863876272
37006,19874.146,-0.145443655490876
37007,13433.015,-0.0371137737035756
37008,11202.56,-0.08327885818481562
37009,9861.629,-0.02350027072429839
37010,10069.094,-0.08618331372737842
37011,11125.103,-0.0293788536787023
37012,12161.566,-0.0581639893054966
37013,11736.765,-0.03213642454147525
37014,10327.555,-0.012495905637740279
37015,9827.806,-0.0387196164131165
37016,9512.402,-0.04879185450077017
37017,12093.741000000002,-0.05061567008495338
37018,17371.27,-0.13419030618667627
37019,11761.197,-0.07617066025733976
37020,10167.7,-0.183515999913217
37021,11771.55,-0.05069940519332938
37022,10190.443,-0.04463479375839263
37023,12378.998,-0.004355631172657581
37024,12696.343,0.21477607929706544
37025,18473.848,-0.09737514436245043
37026,15007.704,0.5175394083261509
37027,15547.861,-0.10529287362098749
37028,12398.734,-0.039571805953981354
37029,9626.079,-0.10649981915950768
37030,12418.326,-0.030239447772503425
37031,13098.276000000002,-0.09651700556278087
37032,11394.878,-0.07317256057262433
37033,11623.788,-0.019299489736555486
37034,10826.3,0.003661964654924077
37035,12021.367,-0.055082669734956013
37036,9725.718,0.07879568684101379
37037,12799.338,0.33289181271195467
37038,12596.425,0.25641923607886064
37039,12865.104,0.4006875721067189
37040,9592.186,0.1401117501109841
37041,12843.016,-0.11345027363300275
37042,12704.109,0.7239852200746562
37043,12700.22,-0.019427923679351977
37044,11161.339,0.016309023141857892
37045,11646.195,-0.10011110258102462
37046,12511.853,-0.11580138587951438
37047,14773.107,-0.005517142891882543
37048,12490.264,-0.08821290624141653
37049,12594.601,-0.06635310649871862
37050,13361.263,-0.10267068970203219
37051,12380.857,-0.050978431105614064
37052,10956.708,-0.1337794903516798
37053,12615.271,-0.09279527020454559
37054,18107.137,0.8125474660396579
37055,16259.848999999998,-0.041809283375739525
37056,10992.261,-0.034411393940448676
37057,9671.274,0.037830899357794934
37058,12586.4375,-0.01390369927883306
37059,9529.33,0.02254325670003965
37060,14187.198,0.4686565027236931
37061,15957.632,0.22777444076538167
37062,9965.342,-0.08425949424505141
37063,10942.968,0.06580390167236061
37064,12523.101,0.03716698551178155
37065,17610.87,0.6126118832230567
37066,9537.708,-0.06823253917693961
37067,10946.434,0.0004260515570635448
37068,10029.724,0.000353327333929343
37069,15961.06,0.19838815277815058
37070,15892.547,0.27984172135591656
37071,10731.95,-0.016106367230415586
37072,9493.557,0.016003454685211693
37073,16783.65,-0.09191830027103443
37074,18061.725,0.23410630637407337
37075,11813.721,-0.025695868194103966
37076,12009.407,-0.0018518672585479123
37077,10442.048,-0.06183764314651441
37078,10815.623,0.14372748649120126
37079,12668.62,-0.08839125508070111
37080,11738.851,-0.03863347840309217
37081,12575.938,-0.09249733567237861
37082,10824.937,-0.11681989419460237
37083,9636.276,-0.020275044620037264
37084,10069.308,-0.0010176159143444607
37085,10060.3545,-0.009393387556075439
37086,9831.6045,0.019529078602792183
37087,12797.521,-0.09366072249412483
37088,9525.359,-0.018031020522117913
37089,12919.8955,-0.04839197587966737
37090,9560.984,-0.0965367081761368
37091,12415.369,0.4546143741011637
37092,11691.33,-0.09131459426879829
37093,13524.83,0.602998733699323
37094,14615.711,0.40292239119112416
37095,10290.241,0.4734314490370455
37096,9592.039,0.07884196812659638
37097,13891.571000000002,0.25297331991791694
37098,14622.247,0.16932366922497977
37099,19493.686,0.3943734071478264
37100,9592.828,0.19222566790878837
37101,12330.143,-0.05780658226087709
37102,12591.643999999998,0.5101882208436717
37103,12512.392,0.1571505122631791
37104,13502.111,0.3153739815130816
37105,12459.619,0.25176653322577636
37106,17667.734,0.2052296255677959
37107,13701.791,0.3017165335416774
37108,17681.854,0.20451268617808793
37109,17996.629,0.22316277642548066
37110,12463.373,0.2716740312427284
37111,12919.079,-0.17126013649999905
37112,13257.438,-0.08129001705348493
37113,13260.672,-0.08129001705348493
37114,12527.466,0.74897213099152
37115,12658.383,-0.06256115305423826
37116,12325.2705,-0.08505921193957455
37117,13526.772,0.4168718407452108
37118,11269.338,-0.0883770467638989
37119,18613.018,0.6555333797335603
37120,10387.261,-0.050891750499603816
37121,17948.857,-0.09347948996722799
37122,15353.16,0.09155151394009486
37123,18355.887,0.44100823566317615
37124,13531.896,0.3404792789220803
37125,10482.063,-0.02689271557330919
37126,17917.69,0.300764790996908
37127,11204.7295,-0.05338016504049392
37128,13546.999,0.48935410198569507
37129,13545.208,0.31377104376256426
37130,12263.448,-0.04151919253915537
37131,13127.963,0.3598227209001781
37132,15323.379,0.2214171018935751
37133,15320.991000000002,0.2694660532139235
37134,18784.672,0.2433606649339204
37135,13554.862,0.19831079522520412
37136,9543.711,0.004302527464924211
37137,18112.264,0.19831079522520412
37138,12045.556,0.17059620947763499
37139,12030.147,0.17059620947763499
37140,15955.899,0.27764461978524935
37141,13520.338,0.32930841373652164
37142,18121.332,0.45414052915573144
37143,15404.819,0.26538286625594054
37144,18081.91,0.238119580261408
37145,18037.01,0.329977569177748
37146,18049.059,0.2721514071673141
37147,15318.417,0.6709749133437874
37148,13073.261,0.3857149553149952
37149,17900.387,0.32927482251077755
37150,13860.121,0.18384829255938406
37151,13518.426,0.12744930817186884
37152,17674.459,0.18871935585140953
37153,12950.523,0.45414052915573144
37154,13526.228,0.26538286625594054
37155,12490.937,-0.12464700993895583
37156,17952.438000000002,0.22258279712498208
37157,11085.464,0.22122920466214424
37158,13539.866000000002,0.3075697015598422
37159,18066.658,0.26257520882040275
37160,15320.335,0.33365450555086085
37161,12673.598,-0.06640819227695616
37162,17646.43,0.5484627768844366
37163,10287.517,0.22011390640958872
37164,9676.005,0.2515317130051571
37165,10367.059,-0.048544881217184255
37166,10942.988,-0.054286943212153105
37167,15914.075,0.6465218291133645
37168,13156.99,0.5146575784757736
37169,16691.318,0.29850887635350176
37170,10048.6455,0.14678156485781102
37171,19359.162,0.2514485860429705
37172,13138.356000000002,-0.018382588528098154
37173,12516.975,0.3432405135110024
37174,12460.371,-0.06436539758369442
37175,12602.074,0.4278267772942801
37176,13518.413,0.3416973518803701
37177,11149.904,0.2418533861041059
37178,11067.723999999998,0.42193585401773426
37179,17775.379,0.29466543966531944
37180,18120.174,0.28231156547367675
37181,12635.0205,0.36628874257207045
37182,10307.671,-0.06929487815499158
37183,12387.649,0.5011259618997563
37184,13581.709,-0.06858309219777503
37185,10427.517,0.1560724551826702
37186,12584.7705,-0.0297820351123832
37187,10366.128,0.1922406781315793
37188,12570.913,0.6890860939621941
37189,10000.395,0.5379924480915061
37190,12750.376,-0.046730566561222986
37191,18097.201,0.16743805819749547
37192,9491.013,0.004561669096350585
37193,14653.729,0.4996039894223223
37194,18084.78,0.2586538535654572
37195,17669.686,0.4207553057670612
37196,13565.928999999998,0.25383329898118845
37197,13508.153,0.4929115678668019
37198,12477.261,0.48109952685236834
37199,13877.622,0.6242452703416346
37200,13228.438,0.49460665982961416
37201,10509.223999999998,-0.0351942605897797
37202,10081.077,-0.043434065409003964
37203,17268.178,0.3514950107708561
37204,12614.015,0.29856005243211925
37205,13513.995,0.4009956301450739
37206,12104.027,0.24603632048517632
37207,10168.355,0.16873541895300193
37208,12481.565,0.3040857839286346
37209,11482.123,0.19398151677847153
37210,12325.587,-0.05914392089843723
37211,12588.17,0.8671735918223851
37212,12473.898,0.3275646788477893
37213,13520.76,0.26718487894535237
37214,17665.518,0.16832946842908925
37215,10369.853,0.2597082492411129
37216,12463.501,0.2041334304511544
37217,12495.93,0.4555628134608263
37218,9630.271,0.04703355476260107
37219,13563.1045,0.6068217060156194
37220,13676.641,0.22846587626636072
37221,10684.826,-0.048534130271523424
37222,15452.443,0.6865490518994637
37223,11832.851,0.2916408078968544
37224,14971.763,0.35879078896343763
37225,15431.393999999998,0.2888334552571177
37226,13088.081,0.4639010632783176
37227,14002.66,-0.1409708754867296
37228,19477.773,-0.2070953016281134
37229,12798.195,-0.3743753890991197
37230,19823.07,0.4270616042613984
37231,15169.262,0.5624257094860079
37232,10512.952,-0.20046021580696127
37233,17937.873,-0.3270493054389938
37234,14337.223,-0.8274459705352797
37235,15064.147,-0.2312288975715635
37236,15894.165,-0.2925370459556582
37237,14647.863,-0.48216364860534533
37238,15592.488,-1.4375015106201188
37239,15104.797,-0.8387852973937999
37240,9817.957,-0.700107400894165
37241,12765.678999999998,-0.6190568008422845
37242,12897.675,-0.7088901309967035
37243,16025.972,-0.21453523612022352
37244,19328.941000000006,-0.2576552925109876
37245,11823.24,-0.4258796229362485
37246,14789.043,-0.19080696034431455
37247,11421.162,-0.3356768946647648
37248,13539.021,0.11288929128646963
37249,12581.78,0.12403697514533896
37250,13790.961,-0.31738706922531357
37251,13685.522,-0.1419679188728349
37252,14236.753,-0.07556090450286668
37253,11115.073,-0.14639535236358547
37254,15703.987,0.054064384460451365
37255,12585.423,-0.077414728641509
37256,9881.866,-0.12366649961471587
37257,12843.597,-0.06497663974761991
37258,15322.453,-0.10522699332237195
37259,12650.03,-0.12808722698688513
37260,9735.946,-0.0842101442813874
37261,12427.609,-0.18460797131061746
37262,13547.008,-0.12483791041374204
37263,12387.217,-0.20807244229316524
37264,12783.464,-0.13903663444519054
37265,10315.773,-0.14970513129234142
37266,11773.908,-0.10793868708610788
37267,12593.08,-0.8508909063339232
37268,12273.245,-0.9158176250457775
37269,18698.361,-1.1068166389465333
37270,14625.177,-0.21934099864959755
37271,13428.282,-0.024639703750608533
37272,14768.194,-0.19984753894805962
37273,13385.607,-0.008700886726378698
37274,19184.36,-1.7162432594299322
37275,10323.342,-2.826161487579345
37276,12462.732,-1.9570395927429214
37277,11351.635,-3.559393730163574
37278,11187.155,-1.7384677562713637
37279,10065.926,-3.4480685806274396
37280,11983.771,-0.978453466415405
37281,11745.295,-0.09534650546312307
37282,15390.39,0.49639608440548244
37283,10355.234,0.5480650076866151
37284,15363.007,0.21640767565369678
37285,13717.19,0.26083828554675215
37286,18104.572,0.545486466061325
37287,13540.791,0.29120981033518767
37288,16577.303,0.21436612328142068
37289,17910.271,0.3076522584557537
37290,13486.813,0.5224109140858051
37291,15362.116000000002,0.31254135456681276
37292,17878.686,0.2661443950459361
37293,12012.673,-0.12297499895096031
37294,12493.822,-0.08600688862800787
37295,12249.178,-0.11242557430267297
37296,14923.35,-0.14566083717346245
37297,14262.03,-0.1395379202365863
37298,12890.5625,-0.03582023143768431
37299,13875.126,-0.1604420940875979
37300,16269.237,-0.3740186862945558
37301,15003.693,-0.09383289122581573
37302,12893.738,-0.14377237558364975
37303,13580.722,-0.2921304531097402
37304,9725.291,-0.18688498878478832
37305,13319.772,-0.6190568008422845
37306,10030.062,-0.6315681467056287
37307,18782.195,-0.3407490415573111
37308,12637.914,-0.16735848093033034
37309,13620.522,-0.18525387620925748
37310,16052.716,-0.1741905622482296
37311,12657.081,-0.23028206872939982
37312,14932.843,-0.14000439929962027
37313,9960.655,-0.13215672731399586
37314,11628.596,-0.16659424781799181
37315,15741.171,-0.2375121607780457
37316,15796.32,-0.08026575601100916
37317,9498.89,-0.0043573642969132464
37318,13610.117,-0.08415671455860085
37319,15575.287,-0.0837738308906566
37320,10233.409,-0.12330717122554802
37321,19792.059,-0.10522699332237195
37322,12404.727,-0.04397556114196988
37323,13645.422,-0.13731001853942892
37324,12878.185,-0.12808722698688513
37325,12617.479,-0.10282440590858499
37326,14539.764,-0.053905157566072504
37327,15308.41,-0.2070953016281134
37328,10584.678999999998,-0.08623696446418627
37329,12789.026000000002,-0.1622594635486614
37330,12163.19,-0.20807244229316524
37331,10648.548,-0.12888874244689852
37332,13530.223999999998,-0.1879714319705954
37333,11903.954,-0.13903663444519054
37334,13256.8955,-2.560173290252684
37335,13548.834,-4.765942230224608
37336,9769.296,-1.6705935955047604
37337,19158.625,-0.6065533571243282
37338,13735.619,-0.5963065490722652
37339,11815.637,-0.9549671936035171
37340,13641.88,-0.486262288093565
37341,10767.806,0.009522087097169063
37342,18290.082,-0.11669018697738665
37343,14906.704,-0.04315487587451727
37344,15058.487,-0.14098699903488132
37345,9902.007,-0.0821885870695116
37346,12692.83,-0.12530464649200468
37347,12730.101,-0.06497663974761991
37348,9664.697,-0.12366649961471587
37349,13357.229,-0.09157629966735925
37350,19170.74,-3.9374250030517564
37351,11773.888,-0.8274459705352797
37352,10236.486,-0.7372763519287107
37353,13318.575,-1.1352142066955562
37354,19028.053,-0.2576552925109876
37355,13662.631,-0.4258796229362485
37356,15576.92,-0.39763518953323285
37357,19230.56,-0.31737515497207447
37358,14646.928999999998,-0.6365630187988289
37359,12255.007,-0.7543176689147959
37360,12266.726,-0.7338443994522095
37361,15342.178999999998,-0.388098896980285
37362,18399.363,-1.4753021640777586
37363,12002.805,-1.6095368766784661
37364,9703.572,0.42050617335736895
37365,14706.017,0.37148447532951856
37366,14741.976,0.3223875093013042
37367,13521.822,0.08362369933724523
37368,12471.341,0.27659477367997276
37369,12914.296,-0.07101127912849137
37370,17902.643,0.5377555547282107
37371,17638.691000000006,0.3375513715147971
37372,10909.4795,-0.03743865367025201
37373,13527.151000000002,0.26985839952900825
37374,15364.047,0.36506682734191287
37375,13516.433,0.42467503069341106
37376,9858.425,0.1449411623030894
37377,9861.748,0.10849627766758019
37378,10727.695,0.14350774127244925
37379,13045.114,-0.059973303496837715
37380,10555.164,0.20465136954188523
37381,15304.524,0.8612785576432955
37382,15346.561000000003,0.28427113466337417
37383,15404.569,0.23950660170615024
37384,9509.731,0.1112564581632629
37385,9946.134,0.1408920365571973
37386,18092.834,0.32194243079423757
37387,11547.015,0.28040227091312175
37388,10194.726,-0.016201682806014972
37389,9501.666,-0.0314417539834988
37390,13961.81,-0.11728645598888221
37391,11613.077,-0.01925974297523325
37392,12389.422,-0.002272179484366532
37393,10664.283,-0.0354880781769733
37394,13551.695,0.45624695074558375
37395,13538.585,0.6018347895741467
37396,13539.1045,0.21722784890234692
37397,18412.297,0.2977553206384158
37398,19093.012,0.003084652364254481
37399,17654.18,0.20536417150497677
37400,10287.051,0.33903421211242524
37401,12571.725,0.19031593585014406
37402,14796.947,0.10221294474601983
37403,12602.0,0.17439348557591394
37404,18948.889,-0.053392347246409955
37405,15359.55,0.32587622928619275
37406,17896.656000000006,0.3669535737521983
37407,15413.255,0.34903591023385516
37408,14936.116000000002,0.3356815714240078
37409,13516.539,0.23264394753426387
37410,12607.92,0.260184149801729
37411,12557.868,0.3369358273930825
37412,11988.219,0.5076455224975938
37413,13246.943,0.3554751214385057
37414,17770.02,-0.028024874448778547
37415,11698.368,-0.0397131711244576
37416,14651.253,0.23473051917552823
37417,12648.751,0.3213058928251247
37418,9749.833,-0.004119069814681353
37419,12598.886,0.7096745767593386
37420,19434.135,0.12138932538032599
37421,10533.461,-0.039591033458707514
37422,15293.303999999998,0.07116721200942955
37423,13138.563999999997,0.4638944106101981
37424,18436.87,0.015496450185775501
37425,9837.029,-0.059073537349700445
37426,12424.107,0.15296471929550215
37427,19984.229,0.5342266414761543
37428,12631.096,-0.03902242165803749
37429,13518.159,0.14022554177045699
37430,12984.753,0.4471414185166349
37431,9720.839,0.12640242325142026
37432,12562.193,0.03332562732324007
37433,12143.333,0.3860654429793353
37434,10517.97,0.07879684138298337
37435,13541.411,0.5589990634918216
37436,15309.446000000002,0.5836933717727639
37437,18053.504,0.5456819506883637
37438,12643.611,0.4834243556261075
37439,13538.247,0.6778687494993214
37440,17805.58,0.577041919231414
37441,13352.523,0.5203390012979501
37442,10427.8955,-0.03120202636718794
37443,12678.021,-0.09689772140979613
37444,9640.575,-0.02885650134086326
37445,17673.535,0.4601419417858139
37446,11089.081,0.17059620947763499
37447,10009.591,0.004302247788753988
37448,10241.682,0.009817851871252614
37449,18754.031000000006,0.2812947074249408
37450,15365.213,0.2935507662743344
37451,13527.578,0.5199697412848483
37452,9915.925,0.1306139001250255
37453,13663.227,-0.049930391311646005
37454,12400.93,0.43722026389837154
37455,12493.19,0.5446804701983936
37456,13523.808,0.18877662843465615
37457,18083.168,0.21103878512978547
37458,12820.972,-0.09461255341768293
37459,9581.48,-0.03445330120623247
37460,15904.261,0.26566914416849485
37461,13509.528,0.2566587814390662
37462,19070.1,-0.08527234485745439
37463,12538.085,0.08150404083728979
37464,14611.32,0.23005667272210317
37465,9859.888,-0.06284055542946021
37466,13101.089,-0.18516181102395102
37467,15354.527,0.6082758106887329
37468,11144.198,0.25407135573774475
37469,14984.288,0.3909295185729871
37470,12524.621,0.369492111340163
37471,12480.523,0.2980970458090315
37472,12630.936000000003,0.3631624807119387
37473,12671.453,0.5205394406914738
37474,13539.971,0.31736646378040234
37475,9645.356,-0.09945195794105466
37476,9616.916,0.028605656862259465
37477,14776.511,-0.03672254329919866
37478,19495.0,-0.07547793143987747
37479,13529.692,-0.06011925610899915
37480,18137.305,0.2902529857307652
37481,12255.267,-0.05620894625782924
37482,19622.498,0.35710048872977396
37483,15366.279,0.25016902900487104
37484,19577.275,0.39434250523150105
37485,15362.569,0.35879078896343763
37486,11787.639,0.2888334552571177
37487,15338.643,0.39124443436414147
37488,14007.557,-0.1409708754867296
37489,15395.274,0.3022178965471678
37490,15370.102,0.2916408078968544
37491,11434.547,0.2964339213222278
37492,13749.574,0.428118264630438
37493,10479.335,0.27926968306302946
37494,18082.31,0.500683937102556
37495,13555.008999999998,0.22514817629754624
37496,14604.508999999998,0.12000477951764843
37497,9570.849,-0.036939058542250436
37498,11580.976,0.10112186062335837
37499,9761.024,-0.06706177520751844
37500,12542.528,0.10060559010505621
37501,13569.339,-0.11024414277076566
37502,18977.494,0.19352297687530218
37503,12736.877,0.0803526123762115
37504,14173.044,0.2384854959845537
37505,11430.879,-0.08233561599254635
37506,12965.796,-0.11366465020179639
37507,13525.892,0.1652348242998105
37508,11259.639,0.13204637115448747
37509,10498.178999999998,0.20838472749293047
37510,12674.298,0.5456600425243394
37511,15163.721,-0.2506281409263593
37512,12293.753,-0.30241397285461424
37513,13063.643999999998,-0.1632005348205574
37514,14867.308,-0.11766252446174441
37515,18641.902,0.08664807653427076
37516,11842.297,-0.1634772315025348
37517,10105.855,-0.20070186519622446
37518,15679.571000000002,-0.13903545665740857
37519,14787.818,-0.22272970819473237
37520,12884.848999999998,-0.22451208782196197
37521,14695.372,-0.2399112482070933
37522,12925.941,-0.5813648462295529
37523,12680.821000000002,-0.4890725822448747
